"","X","gmDate","gmTime","seasTyp","teamAbbr","opptAbbr","teamLoc","teamPF","opptPF","ref"
"14441",14124,"2018-02-28","07:00","Regular","ORL","TOR","Home",19,22,"Brett Nansel"
"14442",14126,"2018-02-28","07:30","Regular","ATL","IND","Home",23,20,"Scott Twardoski"
"14443",14128,"2018-02-28","07:30","Regular","BOS","CHA","Home",20,17,"Ron Garretson"
"14444",14130,"2018-02-28","08:00","Regular","MEM","PHO","Home",29,28,"Michael Smith"
"14445",14132,"2018-02-28","08:00","Regular","WAS","GS","Home",24,21,"Leon Wood"
"14446",14134,"2018-02-28","08:30","Regular","DAL","OKC","Home",22,24,"Bennie Adams"
"14447",14136,"2018-02-28","08:30","Regular","SA","NO","Home",15,17,"Courtney Kirkland"
"14448",14138,"2018-02-28","10:30","Regular","LAC","HOU","Home",19,21,"Pat Fraher"
"14449",14140,"2018-03-01","07:30","Regular","MIA","LAL","Home",21,17,"Aaron Smith"
"14450",14142,"2018-03-01","08:00","Regular","CLE","PHI","Home",21,20,"Ed Malloy"
"14451",14144,"2018-03-01","10:00","Regular","SAC","BKN","Home",13,14,"Derek Richardson"
"14452",14146,"2018-03-01","10:30","Regular","POR","MIN","Home",18,24,"Karl Lane"
"14453",14148,"2018-03-02","07:00","Regular","ORL","DET","Home",23,17,"Brian Forte"
"14454",14150,"2018-03-02","07:00","Regular","PHI","CHA","Home",22,25,"James Williams"
"14455",14152,"2018-03-02","07:30","Regular","ATL","GS","Home",21,20,"Brett Nansel"
"14456",14154,"2018-03-02","08:00","Regular","CHI","DAL","Home",18,15,"Michael Smith"
"14457",14156,"2018-03-02","08:00","Regular","MEM","DEN","Home",23,22,"Kevin Cutler"
"14458",14158,"2018-03-02","08:00","Regular","MIL","IND","Home",24,23,"James Capers"
"14459",14160,"2018-03-02","08:00","Regular","WAS","TOR","Home",25,22,"Sean Corbin"
"14460",14162,"2018-03-02","09:00","Regular","PHO","OKC","Home",25,20,"Ken Mauer"
"14461",14164,"2018-03-02","10:30","Regular","LAC","NY","Home",17,22,"Karl Lane"
"14462",14166,"2018-03-02","10:30","Regular","UTA","MIN","Home",21,23,"Brent Barnaky"
"14463",14168,"2018-03-03","07:00","Regular","ORL","MEM","Home",23,26,"Ben Taylor"
"14464",14170,"2018-03-03","07:30","Regular","CLE","DEN","Home",16,19,"Gediminas Petraitis"
"14465",14172,"2018-03-03","07:30","Regular","MIA","DET","Home",20,23,"Kevin Scott"
"14466",14174,"2018-03-03","08:30","Regular","HOU","BOS","Home",21,21,"Ed Malloy"
"14467",14176,"2018-03-03","09:00","Regular","SA","LAL","Home",19,21,"Jason Phillips"
"14468",14178,"2018-03-03","10:00","Regular","POR","OKC","Home",21,21,"Derek Richardson"
"14469",14180,"2018-03-03","10:00","Regular","SAC","UTA","Home",24,19,"Tyler Ford"
"14470",14182,"2018-03-04","03:30","Regular","ATL","PHO","Home",18,19,"Bill Kennedy"
"14471",14184,"2018-03-04","06:00","Regular","TOR","CHA","Home",28,21,"James Capers"
"14472",14186,"2018-03-04","06:00","Regular","WAS","IND","Home",21,18,"Gary Zielinski"
"14473",14188,"2018-03-04","07:00","Regular","DAL","NO","Home",20,21,"Dedric Taylor"
"14474",14190,"2018-03-04","08:00","Regular","MIL","PHI","Home",24,24,"Courtney Kirkland"
"14475",14192,"2018-03-04","09:00","Regular","LAC","BKN","Home",20,21,"Curtis Blair"
"14476",14194,"2018-03-04","09:00","Regular","SAC","NY","Home",18,19,"Leon Wood"
"14477",14196,"2018-03-05","07:00","Regular","CLE","DET","Home",18,22,"Ben Taylor"
"14478",14198,"2018-03-05","07:00","Regular","IND","MIL","Home",15,16,"Bill Kennedy"
"14479",14200,"2018-03-05","07:30","Regular","MIA","PHO","Home",14,20,"Nick Buchert"
"14480",14202,"2018-03-05","08:00","Regular","CHI","BOS","Home",16,13,"Sean Corbin"
"14481",14204,"2018-03-05","08:30","Regular","SA","MEM","Home",10,22,"Haywoode Workman"
"14482",14206,"2018-03-05","09:00","Regular","UTA","ORL","Home",22,19,"Lauren Holtkamp"
"14483",14208,"2018-03-05","10:30","Regular","LAL","POR","Home",24,25,"Tyler Ford"
"14484",14210,"2018-03-06","07:00","Regular","CHA","PHI","Home",12,20,"Tom Washington"
"14485",14212,"2018-03-06","07:00","Regular","TOR","ATL","Home",21,25,"Tony Brothers"
"14486",14214,"2018-03-06","07:00","Regular","WAS","MIA","Home",22,24,"Scott Foster"
"14487",14216,"2018-03-06","08:00","Regular","OKC","HOU","Home",28,20,"Matt Boland"
"14488",14218,"2018-03-06","08:30","Regular","DAL","DEN","Home",20,16,"Scott Wall"
"14489",14220,"2018-03-06","10:00","Regular","POR","NY","Home",15,19,"Ken Mauer"
"14490",14222,"2018-03-06","10:30","Regular","GS","BKN","Home",18,18,"Lauren Holtkamp"
"14491",14224,"2018-03-06","10:30","Regular","LAC","NO","Home",18,20,"Rodney Mott"
"14492",14226,"2018-03-07","07:00","Regular","IND","UTA","Home",17,18,"Tony Brothers"
"14493",14228,"2018-03-07","08:00","Regular","CHI","MEM","Home",22,26,"Mark Ayotte"
"14494",14230,"2018-03-07","08:00","Regular","DET","TOR","Home",23,20,"Gediminas Petraitis"
"14495",14232,"2018-03-07","08:00","Regular","MIL","HOU","Home",22,21,"Sean Corbin"
"14496",14234,"2018-03-07","10:00","Regular","SAC","NO","Home",16,22,"Curtis Blair"
"14497",14236,"2018-03-07","10:30","Regular","DEN","CLE","Home",16,19,"Leon Wood"
"14498",14238,"2018-03-07","10:30","Regular","LAL","ORL","Home",16,22,"Bill Spooner"
"14499",14240,"2018-03-08","07:00","Regular","CHA","BKN","Home",21,27,"James Williams"
"14500",14242,"2018-03-08","07:30","Regular","MIA","PHI","Home",20,20,"Brian Forte"
"14501",14244,"2018-03-08","08:00","Regular","MIN","BOS","Home",22,17,"Kevin Scott"
"14502",14246,"2018-03-08","08:00","Regular","OKC","PHO","Home",20,25,"Ben Taylor"
"14503",14248,"2018-03-08","10:30","Regular","GS","SA","Home",18,20,"Rodney Mott"
"14504",14250,"2018-03-09","07:00","Regular","DET","CHI","Home",13,19,"Kevin Scott"
"14505",14252,"2018-03-09","07:00","Regular","IND","ATL","Home",16,13,"Tyler Ford"
"14506",14254,"2018-03-09","07:30","Regular","TOR","HOU","Home",20,13,"Scott Wall"
"14507",14256,"2018-03-09","08:00","Regular","MEM","UTA","Home",22,17,"Sean Corbin"
"14508",14258,"2018-03-09","08:00","Regular","MIL","NY","Home",16,26,"Mike Callahan"
"14509",14260,"2018-03-09","08:00","Regular","NO","WAS","Home",18,16,"Brian Forte"
"14510",14262,"2018-03-09","09:00","Regular","DEN","LAL","Home",16,23,"Ron Garretson"
"14511",14264,"2018-03-09","10:00","Regular","POR","GS","Home",17,20,"Scott Twardoski"
"14512",14266,"2018-03-09","10:00","Regular","SAC","ORL","Home",21,17,"Tony Brown"
"14513",14268,"2018-03-09","10:30","Regular","LAC","CLE","Home",16,28,"Courtney Kirkland"
"14514",14270,"2018-03-10","05:00","Regular","CHA","PHO","Home",18,25,"Scott Foster"
"14515",14272,"2018-03-10","07:30","Regular","MIA","WAS","Home",25,20,"Brent Barnaky"
"14516",14274,"2018-03-10","08:30","Regular","DAL","MEM","Home",18,24,"Michael Smith"
"14517",14276,"2018-03-10","08:30","Regular","OKC","SA","Home",13,22,"Leon Wood"
"14518",14278,"2018-03-10","10:30","Regular","LAC","ORL","Home",20,19,"Leroy Richardson"
"14519",14280,"2018-03-11","01:00","Regular","NY","TOR","Home",19,19,"Dedric Taylor"
"14520",14282,"2018-03-11","03:30","Regular","ATL","CHI","Home",14,24,"Pat Fraher"
"14521",14284,"2018-03-11","03:30","Regular","MIN","GS","Home",15,17,"Scott Wall"
"14522",14286,"2018-03-11","04:00","Regular","NO","UTA","Home",25,20,"Kevin Scott"
"14523",14288,"2018-03-11","05:00","Regular","DEN","SAC","Home",17,21,"Courtney Kirkland"
"14524",14290,"2018-03-11","07:00","Regular","DAL","HOU","Home",18,22,"Tre Maddox"
"14525",14292,"2018-03-11","07:30","Regular","BOS","IND","Home",13,20,"Kevin Cutler"
"14526",14294,"2018-03-11","07:30","Regular","BKN","PHI","Home",19,19,"Tyler Ford"
"14527",14296,"2018-03-11","09:00","Regular","LAL","CLE","Home",19,18,"Tony Brown"
"14528",14298,"2018-03-12","08:00","Regular","HOU","SA","Home",24,17,"Ben Taylor"
"14529",14300,"2018-03-12","08:00","Regular","MEM","MIL","Home",23,22,"Ken Mauer"
"14530",14302,"2018-03-12","08:00","Regular","OKC","SAC","Home",15,22,"Michael Smith"
"14531",14304,"2018-03-12","10:30","Regular","POR","MIA","Home",15,24,"Marc Davis"
"14532",14306,"2018-03-13","07:00","Regular","PHI","IND","Home",25,23,"Bennie Adams"
"14533",14308,"2018-03-13","07:00","Regular","WAS","MIN","Home",17,21,"Sean Wright"
"14534",14310,"2018-03-13","07:30","Regular","ATL","OKC","Home",25,21,"Nick Buchert"
"14535",14312,"2018-03-13","07:30","Regular","BKN","TOR","Home",19,20,"Curtis Blair"
"14536",14314,"2018-03-13","07:30","Regular","NY","DAL","Home",18,15,"Bill Kennedy"
"14537",14316,"2018-03-13","08:00","Regular","CHI","LAC","Home",28,14,"C.J. Washington"
"14538",14318,"2018-03-13","08:00","Regular","NO","CHA","Home",16,13,"J.T. Orr"
"14539",14320,"2018-03-13","08:30","Regular","SA","ORL","Home",13,19,"Bill Spooner"
"14540",14322,"2018-03-13","09:00","Regular","UTA","DET","Home",22,23,"Tony Brown"
"14541",14324,"2018-03-13","10:00","Regular","PHO","CLE","Home",21,25,"Aaron Smith"
"14542",14326,"2018-03-13","10:30","Regular","LAL","DEN","Home",23,26,"Sean Corbin"
"14543",14328,"2018-03-14","07:00","Regular","ORL","MIL","Home",16,20,"Michael Smith"
"14544",14330,"2018-03-14","08:00","Regular","BOS","WAS","Home",22,26,"Courtney Kirkland"
"14545",14332,"2018-03-14","10:00","Regular","SAC","MIA","Home",21,23,"Gary Zielinski"
"14546",14334,"2018-03-14","10:30","Regular","GS","LAL","Home",24,19,"Marc Davis"
"14547",14336,"2018-03-15","07:00","Regular","IND","TOR","Home",25,19,"Rodney Mott"
"14548",14338,"2018-03-15","07:30","Regular","ATL","CHA","Home",27,21,"Bennie Adams"
"14549",14340,"2018-03-15","07:30","Regular","NY","PHI","Home",25,21,"Leroy Richardson"
"14550",14342,"2018-03-15","08:00","Regular","HOU","LAC","Home",13,21,"Derrick Collins"
"14551",14344,"2018-03-15","08:00","Regular","MEM","CHI","Home",22,23,"Brent Barnaky"
"14552",14346,"2018-03-15","08:30","Regular","SA","NO","Home",14,18,"Pat Fraher"
"14553",14348,"2018-03-15","09:00","Regular","DEN","DET","Home",15,20,"Marat Kogut"
"14554",14350,"2018-03-15","09:00","Regular","UTA","PHO","Home",20,25,"Tom Washington"
"14555",14352,"2018-03-15","10:00","Regular","POR","CLE","Home",15,21,"Tony Brothers"
"14556",14354,"2018-03-16","07:00","Regular","ORL","BOS","Home",23,17,"C.J. Washington"
"14557",14356,"2018-03-16","07:00","Regular","PHI","BKN","Home",21,22,"Bill Kennedy"
"14558",14358,"2018-03-16","07:30","Regular","TOR","DAL","Home",21,27,"Lauren Holtkamp"
"14559",14360,"2018-03-16","08:00","Regular","OKC","LAC","Home",20,18,"Gediminas Petraitis"
"14560",14362,"2018-03-16","10:30","Regular","GS","SAC","Home",21,16,"Dedric Taylor"
"14561",14364,"2018-03-16","10:30","Regular","LAL","MIA","Home",17,18,"Ron Garretson"
"14562",14366,"2018-03-17","07:00","Regular","NO","HOU","Home",19,19,"Nick Buchert"
"14563",14368,"2018-03-17","07:00","Regular","WAS","IND","Home",17,18,"Zach Zarba"
"14564",14370,"2018-03-17","07:30","Regular","BKN","DAL","Home",14,21,"Ken Mauer"
"14565",14372,"2018-03-17","07:30","Regular","NY","CHA","Home",22,13,"Pat Fraher"
"14566",14374,"2018-03-17","08:00","Regular","CHI","CLE","Home",21,14,"Courtney Kirkland"
"14567",14376,"2018-03-17","08:00","Regular","MEM","DEN","Home",20,25,"Karl Lane"
"14568",14378,"2018-03-17","08:30","Regular","MIL","ATL","Home",24,25,"Gary Zielinski"
"14569",14380,"2018-03-17","08:30","Regular","SA","MIN","Home",17,16,"Derrick Stafford"
"14570",14382,"2018-03-17","09:00","Regular","UTA","SAC","Home",13,30,"Matt Boland"
"14571",14384,"2018-03-17","10:00","Regular","PHO","GS","Home",19,21,"James Williams"
"14572",14386,"2018-03-17","10:00","Regular","POR","DET","Home",17,16,"Sean Corbin"
"14573",14388,"2018-03-18","01:00","Regular","TOR","OKC","Home",25,24,"Brent Barnaky"
"14574",14390,"2018-03-18","06:00","Regular","NO","BOS","Home",13,21,"Gediminas Petraitis"
"14575",14392,"2018-03-18","07:00","Regular","MIN","HOU","Home",26,26,"Leon Wood"
"14576",14394,"2018-03-18","10:30","Regular","LAC","POR","Home",17,22,"Dedric Taylor"
"14577",14396,"2018-03-19","07:00","Regular","CLE","MIL","Home",17,23,"Kevin Scott"
"14578",14398,"2018-03-19","07:00","Regular","IND","LAL","Home",16,18,"Gary Zielinski"
"14579",14400,"2018-03-19","07:00","Regular","PHI","CHA","Home",22,12,"Curtis Blair"
"14580",14402,"2018-03-19","07:30","Regular","BKN","MEM","Home",22,33,"Kane Fitzgerald"
"14581",14404,"2018-03-19","07:30","Regular","MIA","DEN","Home",26,25,"Jason Phillips"
"14582",14406,"2018-03-19","07:30","Regular","NY","CHI","Home",24,15,"Scott Twardoski"
"14583",14408,"2018-03-19","09:30","Regular","SA","GS","Home",20,24,"Bennie Adams"
"14584",14410,"2018-03-19","10:00","Regular","SAC","DET","Home",21,11,"James Williams"
"14585",14412,"2018-03-20","07:00","Regular","ORL","TOR","Home",16,10,"Zach Zarba"
"14586",14414,"2018-03-20","08:00","Regular","BOS","OKC","Home",24,20,"Ed Malloy"
"14587",14416,"2018-03-20","08:00","Regular","MIN","LAC","Home",21,22,"Brian Forte"
"14588",14418,"2018-03-20","08:00","Regular","NO","DAL","Home",11,14,"Tom Washington"
"14589",14420,"2018-03-20","09:00","Regular","UTA","ATL","Home",22,23,"James Williams"
"14590",14422,"2018-03-20","10:00","Regular","PHO","DET","Home",16,16,"Derek Richardson"
"14591",14424,"2018-03-20","10:30","Regular","POR","HOU","Home",18,23,"Derrick Stafford"
"14592",14426,"2018-03-21","07:00","Regular","CLE","TOR","Home",18,23,"J.T. Orr"
"14593",14428,"2018-03-21","07:00","Regular","PHI","MEM","Home",21,20,"Mitchell Ervin"
"14594",14430,"2018-03-21","07:30","Regular","BKN","CHA","Home",36,16,"Gary Zielinski"
"14595",14432,"2018-03-21","07:30","Regular","MIA","NY","Home",17,16,"Sean Corbin"
"14596",14434,"2018-03-21","08:00","Regular","CHI","DEN","Home",22,13,"Marc Davis"
"14597",14436,"2018-03-21","08:00","Regular","MIL","LAC","Home",20,16,"Ron Garretson"
"14598",14438,"2018-03-21","09:30","Regular","SA","WAS","Home",17,16,"Leroy Richardson"
"14599",14439,"2018-03-21","19:00","Regular","NO","IND","Home",19,21,"Scott Twardoski"
"14600",14442,"2018-03-22","07:00","Regular","CHA","MEM","Home",17,24,"Courtney Kirkland"
"14601",14444,"2018-03-22","07:00","Regular","ORL","PHI","Home",19,15,"Tony Brown"
"14602",14446,"2018-03-22","08:00","Regular","HOU","DET","Home",19,17,"Dedric Taylor"
"14603",14448,"2018-03-22","08:00","Regular","NO","LAL","Home",19,20,"Aaron Smith"
"14604",14450,"2018-03-22","08:30","Regular","DAL","UTA","Home",16,19,"Leon Wood"
"14605",14452,"2018-03-22","10:00","Regular","SAC","ATL","Home",18,10,"Derek Richardson"
"14606",14454,"2018-03-23","07:00","Regular","IND","LAC","Home",16,20,"Kevin Scott"
"14607",14456,"2018-03-23","07:00","Regular","WAS","DEN","Home",21,16,"Tre Maddox"
"14608",14458,"2018-03-23","07:30","Regular","CLE","PHO","Home",14,23,"Gary Zielinski"
"14609",14460,"2018-03-23","07:30","Regular","NY","MIN","Home",27,15,"Courtney Kirkland"
"14610",14462,"2018-03-23","07:30","Regular","TOR","BKN","Home",24,23,"Mitchell Ervin"
"14611",14464,"2018-03-23","08:00","Regular","CHI","MIL","Home",21,20,"Curtis Blair"
"14612",14466,"2018-03-23","08:00","Regular","OKC","MIA","Home",23,25,"Scott Twardoski"
"14613",14468,"2018-03-23","08:30","Regular","SA","UTA","Home",25,23,"Gediminas Petraitis"
"14614",14470,"2018-03-23","10:00","Regular","POR","BOS","Home",20,18,"Scott Wall"
"14615",14472,"2018-03-23","10:30","Regular","GS","ATL","Home",17,14,"Kevin Cutler"
"14616",14474,"2018-03-24","06:00","Regular","PHI","MIN","Home",29,27,"Kane Fitzgerald"
"14617",14476,"2018-03-24","07:00","Regular","DET","CHI","Home",11,20,"Bill Kennedy"
"14618",14478,"2018-03-24","07:00","Regular","ORL","PHO","Home",18,22,"Brett Nansel"
"14619",14480,"2018-03-24","08:00","Regular","HOU","NO","Home",17,14,"Ken Mauer"
"14620",14482,"2018-03-24","08:00","Regular","MEM","LAL","Home",21,20,"Zach Zarba"
"14621",14484,"2018-03-24","08:30","Regular","DAL","CHA","Home",22,14,"Derrick Stafford"
"14622",14486,"2018-03-25","01:00","Regular","BKN","CLE","Home",23,21,"Tony Brothers"
"14623",14488,"2018-03-25","03:30","Regular","MIL","SA","Home",18,17,"Aaron Smith"
"14624",14490,"2018-03-25","05:00","Regular","IND","MIA","Home",17,20,"Derek Richardson"
"14625",14492,"2018-03-25","06:00","Regular","SAC","BOS","Home",16,11,"Curtis Blair"
"14626",14494,"2018-03-25","06:00","Regular","TOR","LAC","Home",23,16,"Matt Boland"
"14627",14496,"2018-03-25","06:00","Regular","WAS","NY","Home",16,19,"Dedric Taylor"
"14628",14498,"2018-03-25","07:00","Regular","OKC","POR","Home",19,19,"Tyler Ford"
"14629",14500,"2018-03-25","08:00","Regular","HOU","ATL","Home",12,14,"Ron Garretson"
"14630",14502,"2018-03-25","08:30","Regular","GS","UTA","Home",19,16,"Bennie Adams"
"14631",14504,"2018-03-26","07:00","Regular","CHA","NY","Home",12,27,"Marat Kogut"
"14632",14506,"2018-03-26","07:00","Regular","DET","LAL","Home",26,20,"Brett Nansel"
"14633",14508,"2018-03-26","07:00","Regular","PHI","DEN","Home",28,21,"Scott Foster"
"14634",14510,"2018-03-26","08:00","Regular","MIN","MEM","Home",15,23,"Aaron Smith"
"14635",14512,"2018-03-26","10:00","Regular","PHO","BOS","Home",18,19,"Leon Wood"
"14636",14514,"2018-03-27","07:00","Regular","WAS","SA","Home",27,17,"Tony Brothers"
"14637",14516,"2018-03-27","07:30","Regular","TOR","DEN","Home",18,16,"Derek Richardson"
"14638",14518,"2018-03-27","08:00","Regular","HOU","CHI","Home",12,17,"Gary Zielinski"
"14639",14520,"2018-03-27","08:00","Regular","MIA","CLE","Home",18,18,"Karl Lane"
"14640",14522,"2018-03-27","08:00","Regular","NO","POR","Home",19,17,"Dedric Taylor"
"14641",14524,"2018-03-27","10:00","Regular","SAC","DAL","Home",22,17,"Brian Forte"
"14642",14526,"2018-03-27","10:30","Regular","GS","IND","Home",17,14,"Ron Garretson"
"14643",14528,"2018-03-27","10:30","Regular","LAC","MIL","Home",23,14,"Ben Taylor"
"14644",14530,"2018-03-28","07:00","Regular","CHA","CLE","Home",16,19,"Aaron Smith"
"14645",14532,"2018-03-28","07:00","Regular","ORL","BKN","Home",18,17,"Gediminas Petraitis"
"14646",14534,"2018-03-28","07:00","Regular","PHI","NY","Home",19,22,"Tony Brown"
"14647",14536,"2018-03-28","08:00","Regular","MEM","POR","Home",24,20,"Mark Ayotte"
"14648",14538,"2018-03-28","08:00","Regular","MIN","ATL","Home",20,22,"Michael Smith"
"14649",14540,"2018-03-28","09:30","Regular","UTA","BOS","Home",18,18,"Courtney Kirkland"
"14650",14542,"2018-03-28","10:00","Regular","PHO","LAC","Home",20,17,"Bennie Adams"
"14651",14544,"2018-03-28","10:30","Regular","LAL","DAL","Home",16,22,"Leon Wood"
"14652",14546,"2018-03-29","07:00","Regular","DET","WAS","Home",14,19,"Karl Lane"
"14653",14548,"2018-03-29","07:30","Regular","MIA","CHI","Home",23,19,"Rodney Mott"
"14654",14550,"2018-03-29","08:00","Regular","SA","OKC","Home",18,23,"Dedric Taylor"
"14655",14552,"2018-03-29","10:00","Regular","SAC","IND","Home",24,17,"Ben Taylor"
"14656",14554,"2018-03-29","10:30","Regular","GS","MIL","Home",19,17,"Tre Maddox"
"14657",14556,"2018-03-30","07:00","Regular","ORL","CHI","Home",18,17,"Matt Boland"
"14658",14558,"2018-03-30","07:30","Regular","ATL","PHI","Home",14,18,"Derrick Stafford"
"14659",14560,"2018-03-30","08:00","Regular","CLE","NO","Home",14,19,"Nick Buchert"
"14660",14562,"2018-03-30","08:00","Regular","HOU","PHO","Home",12,21,"Mitchell Ervin"
"14661",14564,"2018-03-30","08:00","Regular","OKC","DEN","Home",22,24,"Mark Lindsay"
"14662",14566,"2018-03-30","08:30","Regular","DAL","MIN","Home",17,13,"Ken Mauer"
"14663",14568,"2018-03-30","09:00","Regular","UTA","MEM","Home",19,21,"Pat Fraher"
"14664",14570,"2018-03-30","10:30","Regular","LAL","MIL","Home",23,25,"Courtney Kirkland"
"14665",14572,"2018-03-30","10:30","Regular","POR","LAC","Home",25,16,"Brian Forte"
"14666",14574,"2018-03-31","03:00","Regular","WAS","CHA","Home",23,14,"C.J. Washington"
"14667",14576,"2018-03-31","05:00","Regular","NY","DET","Home",18,15,"Eric Lewis"
"14668",14578,"2018-03-31","07:30","Regular","BOS","TOR","Home",23,26,"Aaron Smith"
"14669",14580,"2018-03-31","08:00","Regular","MIA","BKN","Home",22,24,"Marat Kogut"
"14670",14582,"2018-03-31","10:00","Regular","SAC","GS","Home",23,18,"Gary Zielinski"
"14671",14584,"2018-04-01","01:00","Regular","CHA","PHI","Home",13,24,"Kevin Cutler"
"14672",14586,"2018-04-01","03:30","Regular","CHI","WAS","Home",17,12,"Kevin Scott"
"14673",14588,"2018-04-01","03:30","Regular","LAC","IND","Home",19,12,"Ken Mauer"
"14674",14590,"2018-04-01","03:30","Regular","SA","HOU","Home",19,19,"Tyler Ford"
"14675",14592,"2018-04-01","06:00","Regular","ATL","ORL","Home",15,10,"Marc Davis"
"14676",14594,"2018-04-01","06:00","Regular","BKN","DET","Home",22,16,"Derrick Collins"
"14677",14596,"2018-04-01","06:00","Regular","CLE","DAL","Home",12,20,"Dedric Taylor"
