offLNm,offFNm,teamAbbr,teamLoc,teamRslt,teamFTA,teamFTM,teamFT%,opptAbbr,opptConf,opptLoc,opptRslt,opptFTA,opptFTM,opptFT%
Crawford,Joe,ORL,Home,Loss,38,30,0.7895,OKC,West,Away,Win,38,31,0.8158
Van Duyne,Justin,ORL,Home,Loss,38,30,0.7895,OKC,West,Away,Win,38,31,0.8158
Malloy,Ed,UTA,Away,Win,25,20,0.8,PHI,East,Home,Loss,37,27,0.7297
Lindsay,Mark,UTA,Away,Win,25,20,0.8,PHI,East,Home,Loss,37,27,0.7297
Petraitis,Gediminas,UTA,Away,Win,25,20,0.8,PHI,East,Home,Loss,37,27,0.7297
Malloy,Ed,PHI,Home,Loss,37,27,0.7297,UTA,West,Away,Win,25,20,0.8
Lindsay,Mark,PHI,Home,Loss,37,27,0.7297,UTA,West,Away,Win,25,20,0.8
Petraitis,Gediminas,PHI,Home,Loss,37,27,0.7297,UTA,West,Away,Win,25,20,0.8
Callahan,Mike,TOR,Away,Win,35,30,0.8571,BOS,East,Home,Loss,41,32,0.7805
Lewis,Eric,TOR,Away,Win,35,30,0.8571,BOS,East,Home,Loss,41,32,0.7805
Ford,Tyler,TOR,Away,Win,35,30,0.8571,BOS,East,Home,Loss,41,32,0.7805
Callahan,Mike,BOS,Home,Loss,41,32,0.7805,TOR,East,Away,Win,35,30,0.8571
Lewis,Eric,BOS,Home,Loss,41,32,0.7805,TOR,East,Away,Win,35,30,0.8571
Ford,Tyler,BOS,Home,Loss,41,32,0.7805,TOR,East,Away,Win,35,30,0.8571
Mauer,Ken,CHI,Away,Loss,26,19,0.7308,DET,East,Home,Win,28,14,0.5
Adams,Bennie,CHI,Away,Loss,26,19,0.7308,DET,East,Home,Win,28,14,0.5
Kogut,Marat,CHI,Away,Loss,26,19,0.7308,DET,East,Home,Win,28,14,0.5
Mauer,Ken,DET,Home,Win,28,14,0.5,CHI,East,Away,Loss,26,19,0.7308
Adams,Bennie,DET,Home,Win,28,14,0.5,CHI,East,Away,Loss,26,19,0.7308
Kogut,Marat,DET,Home,Win,28,14,0.5,CHI,East,Away,Loss,26,19,0.7308
Wall,Scott,CHA,Away,Loss,13,10,0.7692,ATL,East,Home,Win,22,17,0.7727
Phillips,Jason,CHA,Away,Loss,13,10,0.7692,ATL,East,Home,Win,22,17,0.7727
Taylor,Dedric,CHA,Away,Loss,13,10,0.7692,ATL,East,Home,Win,22,17,0.7727
Wall,Scott,ATL,Home,Win,22,17,0.7727,CHA,East,Away,Loss,13,10,0.7692
Phillips,Jason,ATL,Home,Win,22,17,0.7727,CHA,East,Away,Loss,13,10,0.7692
Taylor,Dedric,ATL,Home,Win,22,17,0.7727,CHA,East,Away,Loss,13,10,0.7692
Fraher,Pat,WAS,Away,Win,44,36,0.8182,MIL,East,Home,Loss,28,22,0.7857
Spooner,Bill,WAS,Away,Win,44,36,0.8182,MIL,East,Home,Loss,28,22,0.7857
Orr,J.T.,WAS,Away,Win,44,36,0.8182,MIL,East,Home,Loss,28,22,0.7857
Fraher,Pat,MIL,Home,Loss,28,22,0.7857,WAS,East,Away,Win,44,36,0.8182
Spooner,Bill,MIL,Home,Loss,28,22,0.7857,WAS,East,Away,Win,44,36,0.8182
Orr,J.T.,MIL,Home,Loss,28,22,0.7857,WAS,East,Away,Win,44,36,0.8182
Kennedy,Bill,BKN,Away,Loss,15,8,0.5333,SA,West,Home,Win,13,13,1
Richardson,Derek,BKN,Away,Loss,15,8,0.5333,SA,West,Home,Win,13,13,1
Goble,John,BKN,Away,Loss,15,8,0.5333,SA,West,Home,Win,13,13,1
Kennedy,Bill,SA,Home,Win,13,13,1,BKN,East,Away,Loss,15,8,0.5333
Richardson,Derek,SA,Home,Win,13,13,1,BKN,East,Away,Loss,15,8,0.5333
Goble,John,SA,Home,Win,13,13,1,BKN,East,Away,Loss,15,8,0.5333
Washington,Tom,MIN,Away,Win,41,33,0.8049,DEN,West,Home,Loss,20,15,0.75
Collins,Derrick,MIN,Away,Win,41,33,0.8049,DEN,West,Home,Loss,20,15,0.75
Blair,Curtis,MIN,Away,Win,41,33,0.8049,DEN,West,Home,Loss,20,15,0.75
Washington,Tom,DEN,Home,Loss,20,15,0.75,MIN,West,Away,Win,41,33,0.8049
Collins,Derrick,DEN,Home,Loss,20,15,0.75,MIN,West,Away,Win,41,33,0.8049
Blair,Curtis,DEN,Home,Loss,20,15,0.75,MIN,West,Away,Win,41,33,0.8049
Smith,Michael,GS,Away,Win,25,17,0.68,HOU,West,Home,Loss,36,27,0.75
Davis,Marc,GS,Away,Win,25,17,0.68,HOU,West,Home,Loss,36,27,0.75
Lane,Karl,GS,Away,Win,25,17,0.68,HOU,West,Home,Loss,36,27,0.75
Smith,Michael,HOU,Home,Loss,36,27,0.75,GS,West,Away,Win,25,17,0.68
Davis,Marc,HOU,Home,Loss,36,27,0.75,GS,West,Away,Win,25,17,0.68
Lane,Karl,HOU,Home,Loss,36,27,0.75,GS,West,Away,Win,25,17,0.68
Garretson,Ron,LAL,Away,Loss,27,21,0.7778,SAC,West,Home,Win,30,22,0.7333
Guthrie,David,LAL,Away,Loss,27,21,0.7778,SAC,West,Home,Win,30,22,0.7333
Anderson,Steven,LAL,Away,Loss,27,21,0.7778,SAC,West,Home,Win,30,22,0.7333
Garretson,Ron,SAC,Home,Win,30,22,0.7333,LAL,West,Away,Loss,27,21,0.7778
Guthrie,David,SAC,Home,Win,30,22,0.7333,LAL,West,Away,Loss,27,21,0.7778
Anderson,Steven,SAC,Home,Win,30,22,0.7333,LAL,West,Away,Loss,27,21,0.7778
Kirkland,Courtney,POR,Away,Loss,19,15,0.7895,PHO,West,Home,Win,42,32,0.7619
Wright,Sean,POR,Away,Loss,19,15,0.7895,PHO,West,Home,Win,42,32,0.7619
Holtkamp,Lauren,POR,Away,Loss,19,15,0.7895,PHO,West,Home,Win,42,32,0.7619
Kirkland,Courtney,PHO,Home,Win,42,32,0.7619,POR,West,Away,Loss,19,15,0.7895
Wright,Sean,PHO,Home,Win,42,32,0.7619,POR,West,Away,Loss,19,15,0.7895
Holtkamp,Lauren,PHO,Home,Win,42,32,0.7619,POR,West,Away,Loss,19,15,0.7895
Mott,Rodney,UTA,Away,Win,18,13,0.7222,IND,East,Home,Loss,21,16,0.7619
Stafford,Derrick,UTA,Away,Win,18,13,0.7222,IND,East,Home,Loss,21,16,0.7619
Cutler,Kevin,UTA,Away,Win,18,13,0.7222,IND,East,Home,Loss,21,16,0.7619
Mott,Rodney,IND,Home,Loss,21,16,0.7619,UTA,West,Away,Win,18,13,0.7222
Stafford,Derrick,IND,Home,Loss,21,16,0.7619,UTA,West,Away,Win,18,13,0.7222
Cutler,Kevin,IND,Home,Loss,21,16,0.7619,UTA,West,Away,Win,18,13,0.7222
Zielinski,Gary,NY,Away,Win,32,26,0.8125,WAS,East,Home,Loss,33,28,0.8485
Zarba,Zach,NY,Away,Win,32,26,0.8125,WAS,East,Home,Loss,33,28,0.8485
Scott,Kevin,NY,Away,Win,32,26,0.8125,WAS,East,Home,Loss,33,28,0.8485
Zielinski,Gary,WAS,Home,Loss,33,28,0.8485,NY,East,Away,Win,32,26,0.8125
Zarba,Zach,WAS,Home,Loss,33,28,0.8485,NY,East,Away,Win,32,26,0.8125
Scott,Kevin,WAS,Home,Loss,33,28,0.8485,NY,East,Away,Win,32,26,0.8125
Kennedy,Bill,GS,Away,Win,35,25,0.7143,NO,West,Home,Loss,23,20,0.8696
McCutchen,Monty,GS,Away,Win,35,25,0.7143,NO,West,Home,Loss,23,20,0.8696
Ervin,Mitchell,GS,Away,Win,35,25,0.7143,NO,West,Home,Loss,23,20,0.8696
Kennedy,Bill,NO,Home,Loss,23,20,0.8696,GS,West,Away,Win,35,25,0.7143
McCutchen,Monty,NO,Home,Loss,23,20,0.8696,GS,West,Away,Win,35,25,0.7143
Ervin,Mitchell,NO,Home,Loss,23,20,0.8696,GS,West,Away,Win,35,25,0.7143
Brown,Tony,BKN,Away,Loss,18,12,0.6667,MEM,West,Home,Win,28,24,0.8571
Twardoski,Scott,BKN,Away,Loss,18,12,0.6667,MEM,West,Home,Win,28,24,0.8571
Barnaky,Brent,BKN,Away,Loss,18,12,0.6667,MEM,West,Home,Win,28,24,0.8571
Brown,Tony,MEM,Home,Win,28,24,0.8571,BKN,East,Away,Loss,18,12,0.6667
Twardoski,Scott,MEM,Home,Win,28,24,0.8571,BKN,East,Away,Loss,18,12,0.6667
Barnaky,Brent,MEM,Home,Win,28,24,0.8571,BKN,East,Away,Loss,18,12,0.6667
Corbin,Sean,PHO,Away,Win,16,12,0.75,POR,West,Home,Loss,28,16,0.5714
Dalen,Eric,PHO,Away,Win,16,12,0.75,POR,West,Home,Loss,28,16,0.5714
Capers,James,PHO,Away,Win,16,12,0.75,POR,West,Home,Loss,28,16,0.5714
Corbin,Sean,POR,Home,Loss,28,16,0.5714,PHO,West,Away,Win,16,12,0.75
Dalen,Eric,POR,Home,Loss,28,16,0.5714,PHO,West,Away,Win,16,12,0.75
Capers,James,POR,Home,Loss,28,16,0.5714,PHO,West,Away,Win,16,12,0.75
Washington,Tom,SAC,Away,Loss,25,17,0.68,LAC,West,Home,Win,46,32,0.6957
Ayotte,Mark,SAC,Away,Loss,25,17,0.68,LAC,West,Home,Win,46,32,0.6957
Blair,Curtis,SAC,Away,Loss,25,17,0.68,LAC,West,Home,Win,46,32,0.6957
Washington,Tom,LAC,Home,Win,46,32,0.6957,SAC,West,Away,Loss,25,17,0.68
Ayotte,Mark,LAC,Home,Win,46,32,0.6957,SAC,West,Away,Loss,25,17,0.68
Blair,Curtis,LAC,Home,Win,46,32,0.6957,SAC,West,Away,Loss,25,17,0.68
Adams,Bennie,ATL,Away,Win,14,13,0.9286,CHA,East,Home,Loss,15,14,0.9333
Crawford,Joe,ATL,Away,Win,14,13,0.9286,CHA,East,Home,Loss,15,14,0.9333
Van Duyne,Justin,ATL,Away,Win,14,13,0.9286,CHA,East,Home,Loss,15,14,0.9333
Adams,Bennie,CHA,Home,Loss,15,14,0.9333,ATL,East,Away,Win,14,13,0.9286
Crawford,Joe,CHA,Home,Loss,15,14,0.9333,ATL,East,Away,Win,14,13,0.9286
Van Duyne,Justin,CHA,Home,Loss,15,14,0.9333,ATL,East,Away,Win,14,13,0.9286
Crawford,Dan,SA,Away,Win,25,18,0.72,BOS,East,Home,Loss,14,11,0.7857
Tiven,Josh,SA,Away,Win,25,18,0.72,BOS,East,Home,Loss,14,11,0.7857
Petraitis,Gediminas,SA,Away,Win,25,18,0.72,BOS,East,Home,Loss,14,11,0.7857
Crawford,Dan,BOS,Home,Loss,14,11,0.7857,SA,West,Away,Win,25,18,0.72
Tiven,Josh,BOS,Home,Loss,14,11,0.7857,SA,West,Away,Win,25,18,0.72
Petraitis,Gediminas,BOS,Home,Loss,14,11,0.7857,SA,West,Away,Win,25,18,0.72
Jones,David,HOU,Away,Loss,18,15,0.8333,MIA,East,Home,Win,21,16,0.7619
Phillips,Jason,HOU,Away,Loss,18,15,0.8333,MIA,East,Home,Win,21,16,0.7619
Taylor,Dedric,HOU,Away,Loss,18,15,0.8333,MIA,East,Home,Win,21,16,0.7619
Jones,David,MIA,Home,Win,21,16,0.7619,HOU,West,Away,Loss,18,15,0.8333
Phillips,Jason,MIA,Home,Win,21,16,0.7619,HOU,West,Away,Loss,18,15,0.8333
Taylor,Dedric,MIA,Home,Win,21,16,0.7619,HOU,West,Away,Loss,18,15,0.8333
Foster,Scott,MIL,Away,Loss,24,24,1,TOR,East,Home,Win,20,13,0.65
Buchert,Nick,MIL,Away,Loss,24,24,1,TOR,East,Home,Win,20,13,0.65
Maddox,Tre,MIL,Away,Loss,24,24,1,TOR,East,Home,Win,20,13,0.65
Foster,Scott,TOR,Home,Win,20,13,0.65,MIL,East,Away,Loss,24,24,1
Buchert,Nick,TOR,Home,Win,20,13,0.65,MIL,East,Away,Loss,24,24,1
Maddox,Tre,TOR,Home,Win,20,13,0.65,MIL,East,Away,Loss,24,24,1
Spooner,Bill,ORL,Away,Loss,17,10,0.5882,CHI,East,Home,Win,22,19,0.8636
Orr,J.T.,ORL,Away,Loss,17,10,0.5882,CHI,East,Home,Win,22,19,0.8636
Williams,James,ORL,Away,Loss,17,10,0.5882,CHI,East,Home,Win,22,19,0.8636
Spooner,Bill,CHI,Home,Win,22,19,0.8636,ORL,East,Away,Loss,17,10,0.5882
Orr,J.T.,CHI,Home,Win,22,19,0.8636,ORL,East,Away,Loss,17,10,0.5882
Williams,James,CHI,Home,Win,22,19,0.8636,ORL,East,Away,Loss,17,10,0.5882
Fraher,Pat,DEN,Away,Loss,19,14,0.7368,OKC,West,Home,Win,18,14,0.7778
Garretson,Ron,DEN,Away,Loss,19,14,0.7368,OKC,West,Home,Win,18,14,0.7778
Richardson,Derek,DEN,Away,Loss,19,14,0.7368,OKC,West,Home,Win,18,14,0.7778
Fraher,Pat,OKC,Home,Win,18,14,0.7778,DEN,West,Away,Loss,19,14,0.7368
Garretson,Ron,OKC,Home,Win,18,14,0.7778,DEN,West,Away,Loss,19,14,0.7368
Richardson,Derek,OKC,Home,Win,18,14,0.7778,DEN,West,Away,Loss,19,14,0.7368
Kirkland,Courtney,DAL,Away,Win,16,12,0.75,LAL,West,Home,Loss,28,21,0.75
Wright,Sean,DAL,Away,Win,16,12,0.75,LAL,West,Home,Loss,28,21,0.75
Holtkamp,Lauren,DAL,Away,Win,16,12,0.75,LAL,West,Home,Loss,28,21,0.75
Kirkland,Courtney,LAL,Home,Loss,28,21,0.75,DAL,West,Away,Win,16,12,0.75
Wright,Sean,LAL,Home,Loss,28,21,0.75,DAL,West,Away,Win,16,12,0.75
Holtkamp,Lauren,LAL,Home,Loss,28,21,0.75,DAL,West,Away,Win,16,12,0.75
Callahan,Mike,CLE,Away,Win,20,15,0.75,PHI,East,Home,Loss,23,17,0.7391
Forte,Brian,CLE,Away,Win,20,15,0.75,PHI,East,Home,Loss,23,17,0.7391
Ford,Tyler,CLE,Away,Win,20,15,0.75,PHI,East,Home,Loss,23,17,0.7391
Callahan,Mike,PHI,Home,Loss,23,17,0.7391,CLE,East,Away,Win,20,15,0.75
Forte,Brian,PHI,Home,Loss,23,17,0.7391,CLE,East,Away,Win,20,15,0.75
Ford,Tyler,PHI,Home,Loss,23,17,0.7391,CLE,East,Away,Win,20,15,0.75
Zielinski,Gary,MIL,Away,Win,26,18,0.6923,BKN,East,Home,Loss,22,18,0.8182
McCutchen,Monty,MIL,Away,Win,26,18,0.6923,BKN,East,Home,Loss,22,18,0.8182
Ervin,Mitchell,MIL,Away,Win,26,18,0.6923,BKN,East,Home,Loss,22,18,0.8182
Zielinski,Gary,BKN,Home,Loss,22,18,0.8182,MIL,East,Away,Win,26,18,0.6923
McCutchen,Monty,BKN,Home,Loss,22,18,0.8182,MIL,East,Away,Win,26,18,0.6923
Ervin,Mitchell,BKN,Home,Loss,22,18,0.8182,MIL,East,Away,Win,26,18,0.6923
Smith,Michael,SA,Away,Win,17,12,0.7059,NY,East,Home,Loss,21,16,0.7619
Malloy,Ed,SA,Away,Win,17,12,0.7059,NY,East,Home,Loss,21,16,0.7619
Twardoski,Scott,SA,Away,Win,17,12,0.7059,NY,East,Home,Loss,21,16,0.7619
Smith,Michael,NY,Home,Loss,21,16,0.7619,SA,West,Away,Win,17,12,0.7059
Malloy,Ed,NY,Home,Loss,21,16,0.7619,SA,West,Away,Win,17,12,0.7059
Twardoski,Scott,NY,Home,Loss,21,16,0.7619,SA,West,Away,Win,17,12,0.7059
Wood,Leon,OKC,Away,Loss,22,15,0.6818,HOU,West,Home,Win,29,19,0.6552
Lewis,Eric,OKC,Away,Loss,22,15,0.6818,HOU,West,Home,Win,29,19,0.6552
Goble,John,OKC,Away,Loss,22,15,0.6818,HOU,West,Home,Win,29,19,0.6552
Wood,Leon,HOU,Home,Win,29,19,0.6552,OKC,West,Away,Loss,22,15,0.6818
Lewis,Eric,HOU,Home,Win,29,19,0.6552,OKC,West,Away,Loss,22,15,0.6818
Goble,John,HOU,Home,Win,29,19,0.6552,OKC,West,Away,Loss,22,15,0.6818
Brown,Tony,POR,Away,Win,20,15,0.75,MIN,West,Home,Loss,39,30,0.7692
Cutler,Kevin,POR,Away,Win,20,15,0.75,MIN,West,Home,Loss,39,30,0.7692
Buchert,Nick,POR,Away,Win,20,15,0.75,MIN,West,Home,Loss,39,30,0.7692
Brown,Tony,MIN,Home,Loss,39,30,0.7692,POR,West,Away,Win,20,15,0.75
Cutler,Kevin,MIN,Home,Loss,39,30,0.7692,POR,West,Away,Win,20,15,0.75
Buchert,Nick,MIN,Home,Loss,39,30,0.7692,POR,West,Away,Win,20,15,0.75
Corbin,Sean,MEM,Away,Loss,20,14,0.7,GS,West,Home,Win,30,22,0.7333
Washington,Tom,MEM,Away,Loss,20,14,0.7,GS,West,Home,Win,30,22,0.7333
Blair,Curtis,MEM,Away,Loss,20,14,0.7,GS,West,Home,Win,30,22,0.7333
Corbin,Sean,GS,Home,Win,30,22,0.7333,MEM,West,Away,Loss,20,14,0.7
Washington,Tom,GS,Home,Win,30,22,0.7333,MEM,West,Away,Loss,20,14,0.7
Blair,Curtis,GS,Home,Win,30,22,0.7333,MEM,West,Away,Loss,20,14,0.7
Mauer,Ken,PHO,Away,Loss,21,15,0.7143,LAC,West,Home,Win,23,20,0.8696
Guthrie,David,PHO,Away,Loss,21,15,0.7143,LAC,West,Home,Win,23,20,0.8696
Kogut,Marat,PHO,Away,Loss,21,15,0.7143,LAC,West,Home,Win,23,20,0.8696
Mauer,Ken,LAC,Home,Win,23,20,0.8696,PHO,West,Away,Loss,21,15,0.7143
Guthrie,David,LAC,Home,Win,23,20,0.8696,PHO,West,Away,Loss,21,15,0.7143
Kogut,Marat,LAC,Home,Win,23,20,0.8696,PHO,West,Away,Loss,21,15,0.7143
Davis,Marc,CHI,Away,Loss,8,3,0.375,CHA,East,Home,Win,23,22,0.9565
Lindsay,Mark,CHI,Away,Loss,8,3,0.375,CHA,East,Home,Win,23,22,0.9565
Taylor,Ben,CHI,Away,Loss,8,3,0.375,CHA,East,Home,Win,23,22,0.9565
Davis,Marc,CHA,Home,Win,23,22,0.9565,CHI,East,Away,Loss,8,3,0.375
Lindsay,Mark,CHA,Home,Win,23,22,0.9565,CHI,East,Away,Loss,8,3,0.375
Taylor,Ben,CHA,Home,Win,23,22,0.9565,CHI,East,Away,Loss,8,3,0.375
Zielinski,Gary,IND,Away,Win,12,11,0.9167,DET,East,Home,Loss,17,11,0.6471
Capers,James,IND,Away,Win,12,11,0.9167,DET,East,Home,Loss,17,11,0.6471
Scott,Kevin,IND,Away,Win,12,11,0.9167,DET,East,Home,Loss,17,11,0.6471
Zielinski,Gary,DET,Home,Loss,17,11,0.6471,IND,East,Away,Win,12,11,0.9167
Capers,James,DET,Home,Loss,17,11,0.6471,IND,East,Away,Win,12,11,0.9167
Scott,Kevin,DET,Home,Loss,17,11,0.6471,IND,East,Away,Win,12,11,0.9167
Richardson,Leroy,ATL,Away,Win,22,17,0.7727,MIA,East,Home,Loss,16,11,0.6875
Foster,Scott,ATL,Away,Win,22,17,0.7727,MIA,East,Home,Loss,16,11,0.6875
Fraher,Pat,ATL,Away,Win,22,17,0.7727,MIA,East,Home,Loss,16,11,0.6875
Richardson,Leroy,MIA,Home,Loss,16,11,0.6875,ATL,East,Away,Win,22,17,0.7727
Foster,Scott,MIA,Home,Loss,16,11,0.6875,ATL,East,Away,Win,22,17,0.7727
Fraher,Pat,MIA,Home,Loss,16,11,0.6875,ATL,East,Away,Win,22,17,0.7727
Garretson,Ron,ORL,Away,Win,12,12,1,NO,West,Home,Loss,25,18,0.72
Barnaky,Brent,ORL,Away,Win,12,12,1,NO,West,Home,Loss,25,18,0.72
Maddox,Tre,ORL,Away,Win,12,12,1,NO,West,Home,Loss,25,18,0.72
Garretson,Ron,NO,Home,Loss,25,18,0.72,ORL,East,Away,Win,12,12,1
Barnaky,Brent,NO,Home,Loss,25,18,0.72,ORL,East,Away,Win,12,12,1
Maddox,Tre,NO,Home,Loss,25,18,0.72,ORL,East,Away,Win,12,12,1
Spooner,Bill,TOR,Away,Win,26,23,0.8846,DAL,West,Home,Loss,25,18,0.72
Richardson,Derek,TOR,Away,Win,26,23,0.8846,DAL,West,Home,Loss,25,18,0.72
Williams,James,TOR,Away,Win,26,23,0.8846,DAL,West,Home,Loss,25,18,0.72
Spooner,Bill,DAL,Home,Loss,25,18,0.72,TOR,East,Away,Win,26,23,0.8846
Richardson,Derek,DAL,Home,Loss,25,18,0.72,TOR,East,Away,Win,26,23,0.8846
Williams,James,DAL,Home,Loss,25,18,0.72,TOR,East,Away,Win,26,23,0.8846
Zarba,Zach,MEM,Away,Win,25,20,0.8,SAC,West,Home,Loss,40,24,0.6
Kennedy,Bill,MEM,Away,Win,25,20,0.8,SAC,West,Home,Loss,40,24,0.6
Roe,Eli,MEM,Away,Win,25,20,0.8,SAC,West,Home,Loss,40,24,0.6
Zarba,Zach,SAC,Home,Loss,40,24,0.6,MEM,West,Away,Win,25,20,0.8
Kennedy,Bill,SAC,Home,Loss,40,24,0.6,MEM,West,Away,Win,25,20,0.8
Roe,Eli,SAC,Home,Loss,40,24,0.6,MEM,West,Away,Win,25,20,0.8
Stafford,Derrick,DEN,Away,Win,31,27,0.871,LAL,West,Home,Loss,38,31,0.8158
Boland,Matt,DEN,Away,Win,31,27,0.871,LAL,West,Home,Loss,38,31,0.8158
Workman,Haywoode,DEN,Away,Win,31,27,0.871,LAL,West,Home,Loss,38,31,0.8158
Stafford,Derrick,LAL,Home,Loss,38,31,0.8158,DEN,West,Away,Win,31,27,0.871
Boland,Matt,LAL,Home,Loss,38,31,0.8158,DEN,West,Away,Win,31,27,0.871
Workman,Haywoode,LAL,Home,Loss,38,31,0.8158,DEN,West,Away,Win,31,27,0.871
Brothers,Tony,BOS,Away,Loss,22,18,0.8182,IND,East,Home,Win,29,22,0.7586
Dalen,Eric,BOS,Away,Loss,22,18,0.8182,IND,East,Home,Win,29,22,0.7586
Fitzgerald,Kane,BOS,Away,Loss,22,18,0.8182,IND,East,Home,Win,29,22,0.7586
Brothers,Tony,IND,Home,Win,29,22,0.7586,BOS,East,Away,Loss,22,18,0.8182
Dalen,Eric,IND,Home,Win,29,22,0.7586,BOS,East,Away,Loss,22,18,0.8182
Fitzgerald,Kane,IND,Home,Win,29,22,0.7586,BOS,East,Away,Loss,22,18,0.8182
Callahan,Mike,SA,Away,Loss,20,18,0.9,WAS,East,Home,Win,14,10,0.7143
Buchert,Nick,SA,Away,Loss,20,18,0.9,WAS,East,Home,Win,14,10,0.7143
Ford,Tyler,SA,Away,Loss,20,18,0.9,WAS,East,Home,Win,14,10,0.7143
Callahan,Mike,WAS,Home,Win,14,10,0.7143,SA,West,Away,Loss,20,18,0.9
Buchert,Nick,WAS,Home,Win,14,10,0.7143,SA,West,Away,Loss,20,18,0.9
Ford,Tyler,WAS,Home,Win,14,10,0.7143,SA,West,Away,Loss,20,18,0.9
Crawford,Dan,BKN,Away,Loss,13,10,0.7692,ATL,East,Home,Win,24,19,0.7917
Lewis,Eric,BKN,Away,Loss,13,10,0.7692,ATL,East,Home,Win,24,19,0.7917
Petraitis,Gediminas,BKN,Away,Loss,13,10,0.7692,ATL,East,Home,Win,24,19,0.7917
Crawford,Dan,ATL,Home,Win,24,19,0.7917,BKN,East,Away,Loss,13,10,0.7692
Lewis,Eric,ATL,Home,Win,24,19,0.7917,BKN,East,Away,Loss,13,10,0.7692
Petraitis,Gediminas,ATL,Home,Win,24,19,0.7917,BKN,East,Away,Loss,13,10,0.7692
Kirkland,Courtney,NY,Away,Loss,15,12,0.8,CLE,East,Home,Win,32,23,0.7188
Phillips,Jason,NY,Away,Loss,15,12,0.8,CLE,East,Home,Win,32,23,0.7188
Cutler,Kevin,NY,Away,Loss,15,12,0.8,CLE,East,Home,Win,32,23,0.7188
Kirkland,Courtney,CLE,Home,Win,32,23,0.7188,NY,East,Away,Loss,15,12,0.8
Phillips,Jason,CLE,Home,Win,32,23,0.7188,NY,East,Away,Loss,15,12,0.8
Cutler,Kevin,CLE,Home,Win,32,23,0.7188,NY,East,Away,Loss,15,12,0.8
Foster,Scott,ORL,Away,Loss,19,15,0.7895,HOU,West,Home,Win,34,24,0.7059
Lindsay,Mark,ORL,Away,Loss,19,15,0.7895,HOU,West,Home,Win,34,24,0.7059
Nansel,Brett,ORL,Away,Loss,19,15,0.7895,HOU,West,Home,Win,34,24,0.7059
Foster,Scott,HOU,Home,Win,34,24,0.7059,ORL,East,Away,Loss,19,15,0.7895
Lindsay,Mark,HOU,Home,Win,34,24,0.7059,ORL,East,Away,Loss,19,15,0.7895
Nansel,Brett,HOU,Home,Win,34,24,0.7059,ORL,East,Away,Loss,19,15,0.7895
Smith,Michael,PHI,Away,Loss,15,13,0.8667,MIL,East,Home,Win,17,13,0.7647
Collins,Derrick,PHI,Away,Loss,15,13,0.8667,MIL,East,Home,Win,17,13,0.7647
Anderson,Steven,PHI,Away,Loss,15,13,0.8667,MIL,East,Home,Win,17,13,0.7647
Smith,Michael,MIL,Home,Win,17,13,0.7647,PHI,East,Away,Loss,15,13,0.8667
Collins,Derrick,MIL,Home,Win,17,13,0.7647,PHI,East,Away,Loss,15,13,0.8667
Anderson,Steven,MIL,Home,Win,17,13,0.7647,PHI,East,Away,Loss,15,13,0.8667
Corbin,Sean,TOR,Away,Win,39,32,0.8205,OKC,West,Home,Loss,14,12,0.8571
Wright,Sean,TOR,Away,Win,39,32,0.8205,OKC,West,Home,Loss,14,12,0.8571
Taylor,Dedric,TOR,Away,Win,39,32,0.8205,OKC,West,Home,Loss,14,12,0.8571
Corbin,Sean,OKC,Home,Loss,14,12,0.8571,TOR,East,Away,Win,39,32,0.8205
Wright,Sean,OKC,Home,Loss,14,12,0.8571,TOR,East,Away,Win,39,32,0.8205
Taylor,Dedric,OKC,Home,Loss,14,12,0.8571,TOR,East,Away,Win,39,32,0.8205
Jones,David,SAC,Away,Loss,12,6,0.5,PHO,West,Home,Win,22,14,0.6364
Malloy,Ed,SAC,Away,Loss,12,6,0.5,PHO,West,Home,Win,22,14,0.6364
Workman,Haywoode,SAC,Away,Loss,12,6,0.5,PHO,West,Home,Win,22,14,0.6364
Jones,David,PHO,Home,Win,22,14,0.6364,SAC,West,Away,Loss,12,6,0.5
Malloy,Ed,PHO,Home,Win,22,14,0.6364,SAC,West,Away,Loss,12,6,0.5
Workman,Haywoode,PHO,Home,Win,22,14,0.6364,SAC,West,Away,Loss,12,6,0.5
Mauer,Ken,POR,Away,Win,32,15,0.4688,UTA,West,Home,Loss,33,21,0.6364
Guthrie,David,POR,Away,Win,32,15,0.4688,UTA,West,Home,Loss,33,21,0.6364
Kogut,Marat,POR,Away,Win,32,15,0.4688,UTA,West,Home,Loss,33,21,0.6364
Mauer,Ken,UTA,Home,Loss,33,21,0.6364,POR,West,Away,Win,32,15,0.4688
Guthrie,David,UTA,Home,Loss,33,21,0.6364,POR,West,Away,Win,32,15,0.4688
Kogut,Marat,UTA,Home,Loss,33,21,0.6364,POR,West,Away,Win,32,15,0.4688
Mott,Rodney,LAC,Away,Loss,22,14,0.6364,GS,West,Home,Win,31,24,0.7742
Zarba,Zach,LAC,Away,Loss,22,14,0.6364,GS,West,Home,Win,31,24,0.7742
Roe,Eli,LAC,Away,Loss,22,14,0.6364,GS,West,Home,Win,31,24,0.7742
Mott,Rodney,GS,Home,Win,31,24,0.7742,LAC,West,Away,Loss,22,14,0.6364
Zarba,Zach,GS,Home,Win,31,24,0.7742,LAC,West,Away,Loss,22,14,0.6364
Roe,Eli,GS,Home,Win,31,24,0.7742,LAC,West,Away,Loss,22,14,0.6364
